country,year,prot_area_perc,gdp,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
QAT,1991,0.14519260834,6883516285.13473,19.7,1.92427810575113,482926.0,2.33557860980875,447092.8908
QAT,1992,0.14519260834,7646153766.45235,18.5,1.08699184835428,488204.0,1.49660759840192,453834.4384
QAT,1993,0.37977155787,7156593446.49546,17.6,0.65658080108847,491420.0,1.06452554289533,458691.428
QAT,1994,0.550355566654,7374450565.49158,16.8,0.751311633248335,495126.0,1.15759894504087,464032.0872
QAT,1995,0.550683969093,8137911747.88436,16.0,1.25340703660199,501371.0,1.65805033177587,471790.111
QAT,1996,0.551012912379,9059340116.93335,15.3,2.18021583097014,512422.0,2.35010332139525,483008.9772
QAT,1997,0.551342405911,11297801801.8718,14.5,3.14371999638355,528787.0,3.31331935863911,499280.6854
QAT,1998,0.551672461438,10255494737.4054,13.9,3.71993912467473,548828.0,3.88925133443365,519081.5224
QAT,1999,0.551672461438,12393131510.9639,13.3,3.76231691228578,569870.0,3.93134294027337,539894.838
QAT,2000,0.551672461438,17759889598.0531,12.7,3.63349920806791,590957.0,3.80224002009558,560818.193
ROM,1991,2.847881644,28846858763.0854,36.3,-0.0948439397344897,23185000.0,0.205456580257216,12371516.0
ROM,1992,4.25584668006,25090303816.8056,35.1,-1.72275533556213,22789000.0,-1.42335402301851,12196672.8
ROM,1993,4.40261745009,26361161947.6427,34.0,-0.149306183780715,22755000.0,0.149201491142427,12214884.0
ROM,1994,4.59009027753,30072623842.2824,33.1,-0.105526978466497,22731000.0,0.192092282178685,12238370.4
ROM,1995,4.64007332655,35477055618.9246,32.2,-0.220206188008301,22681000.0,0.0765299208754811,12247740.0
ROM,1996,4.64016095678,35333677695.2593,31.2,-0.322374345268835,22608000.0,-0.50773123054501,12185712.0
ROM,1997,4.64013843436,35285888482.0479,30.2,-0.239139198116354,22554000.0,-0.424840287928837,12134052.0
ROM,1998,4.64034671196,42115494069.2734,29.0,-0.226380001162671,22503000.0,-0.412426580740678,12084111.0
ROM,1999,4.64949144464,35592337082.8604,27.9,-0.200200254433393,22457994.0,-0.386593610873566,12037484.784
ROM,2000,4.70332243246,37052636395.1938,26.8,-0.0667869384411378,22443000.0,-0.253528360135392,12007005.0
RUS,1991,8.32150490228,509381638906.293,26.3,0.223632366302237,148624000.0,0.223632366302237,109090016.0
RUS,1992,8.37796300874,460205414725.771,26.2,0.0437249639508604,148689000.0,0.0437249639508604,109137726.0
RUS,1993,8.55964633953,435060123490.732,26.2,-0.113724697579415,148520000.0,-0.113724697579415,109013680.0
RUS,1994,8.78434643712,395086555837.015,26.1,-0.123965844425279,148336000.0,-0.123965844425279,108878624.0
RUS,1995,8.82166667007,395528488655.671,25.9,-0.131544793099673,148141000.0,-0.131544793099673,108735494.0
RUS,1996,8.88025369901,391721392325.09,25.7,-0.27173195035698,147739000.0,-0.27173195035698,108440426.0
RUS,1997,8.92618415135,404926534140.017,25.2,-0.294872486514112,147304000.0,-0.294872486514112,108121136.0
RUS,1998,8.98282886537,270953116950.026,24.5,-0.275320276019756,146899000.0,-0.275320276019756,107823866.0
RUS,1999,9.01273382808,195905767668.562,23.6,-0.402445224082378,146309000.0,-0.402445224082378,107390806.0
RUS,2000,9.01321641669,259708496267.33,22.7,-0.0041009938080756,146303000.0,-0.0041009938080756,107386402.0
RWA,1991,9.8868205335,1911970651.35827,175.3,-3.40996636116683,6871192.0,6.79219507806434,410897.2816
RWA,1992,9.88672201526,2037982629.59986,185.2,-6.28408110093193,6452688.0,2.97292239841378,423296.3328
RWA,1993,9.88662343022,1971348322.05199,205.9,-7.53325169002184,5984449.0,0.938965649527676,427289.6586
RWA,1994,9.88652478625,753636370.618182,289.1,-5.7808594086174,5648306.0,2.02929935990178,436049.2232
RWA,1995,9.88642607941,1293447629.54555,253.9,-1.39236400962775,5570206.0,5.85175106695899,462327.098
RWA,1996,9.88632730578,1382334846.44898,209.4,4.10860073509309,5803830.0,16.5540181824337,545560.02
RWA,1997,9.88622846929,1851557080.92794,204.7,8.16716829209913,6297733.0,19.2337250808511,661261.965
RWA,1998,9.88612957387,1989343578.55898,199.3,9.7704954918405,6944116.0,19.7334795867246,805517.456
RWA,1999,9.88612957387,1931185215.70699,188.0,8.7995886787083,7582861.0,17.859278213931,963023.347
RWA,2000,9.88612957387,1734921292.59296,176.7,6.5769027257606,8098344.0,14.883562595622,1117571.472
SAS,1991,5.54095952283736,359748301236.552,117.1907170585,2.13572557589954,1146816153.2867,3.10530206641604,288696112.166527
SAS,1992,5.80050326621026,341810243247.03,113.8084652841,2.01761886516915,1169954532.34422,2.97478685766907,297284206.169858
SAS,1993,5.84375353096543,377756501550.922,110.4349468315,1.99314230631609,1193273391.09304,2.94187846515068,306029946.211464
SAS,1994,5.82811389238559,428427857318.812,107.2394734802,1.94954908860745,1216536841.61369,2.89060715035161,314876069.718869
SAS,1995,5.92156276430518,476175114393.175,103.8615796633,1.93534232428838,1240080994.0,2.8704542689447,323914443.304
SAS,1996,5.94814801281176,514944029342.688,100.5150472245,1.9134254187511,1263809018.9523,2.87008912755755,333211076.523857
SAS,1997,5.9956081241475,540140763685.152,97.3085158369,1.89576660918497,1287767888.33746,2.84649598991729,342695916.455068
SAS,1998,6.09217356645998,547745788659.239,94.3476623045,1.87116012438089,1311864087.55862,2.81399075337445,352339347.856306
SAS,1999,6.09885984317514,584729946633.874,91.5035320924,1.83727445728124,1335966631.35358,2.76951646983275,362097444.124888
SAS,2000,6.10950037040893,608203400183.594,88.7745957961,1.79733824055887,1359978470.5,2.71731869204213,371936785.6575
SAU,1991,7.60746946695,131335915472.951,42.3,3.23545524751232,16669764.0,3.78226041153405,12839052.2328
SAU,1992,7.60745045331,136304139411.154,39.7,3.06774680981488,17189075.0,3.61157826797074,13311219.68
SAU,1993,7.71258679308,132151405582.785,37.2,2.81442123879454,17679720.0,3.35531116019336,13765429.992
SAU,1994,30.4851537833,134327104601.473,35.0,2.44859882599857,18117969.0,2.98657886055516,14182746.1332
SAU,1995,31.2594366791,142457681255.805,33.3,2.0425615847819,18491845.0,2.57766287433011,14553082.015
SAU,1996,31.2944575826,157743126866.827,31.6,1.58069461130306,18786467.0,1.85984718440877,14826279.7564
SAU,1997,31.2944257811,164993858632.323,29.8,1.23878825665631,19020639.0,1.51716373694266,15052933.7046
SAU,1998,31.2943930592,145772799590.4,28.4,1.2331750926036,19256649.0,1.5107777945375,15282076.6464
SAU,1999,31.2943930592,160957062621.867,27.1,1.65972267888246,19578923.0,1.93655688109898,15580906.9234
SAU,2000,31.2943930592,188441864874.667,25.8,2.35398845371083,20045276.0,2.63005839940886,15996130.248
SDN,1991,4.74784129676,11379222223.3522,123.6,2.48166920211779,27159893.0,5.95449695340332,7479834.5322
SDN,1992,4.74783823081,7031931224.00226,122.8,2.56651910189192,27865979.0,5.92277842621854,7936230.8192
SDN,1993,4.74783517279,8881004944.18841,121.5,2.61981860915586,28605664.0,5.86708147210751,8415786.3488
SDN,1994,4.74783212272,12793795322.4247,120.0,2.6269442706768,29367076.0,5.7720680060906,8915844.2736
SDN,1995,4.7478290806,13830459816.2941,119.0,2.60170653312314,30141147.0,5.65092103499097,9434179.011
SDN,1996,4.89486779162,9018315170.68736,117.6,2.58064664204041,30929107.0,5.60164415713593,9977729.9182
SDN,1997,4.89486181459,11681198236.1397,116.5,2.56830686605769,31733750.0,5.5007100148663,10541951.75
SDN,1998,4.89485584551,11250216339.0671,115.6,2.5375878539861,32549326.0,5.38644520421572,11125359.6268
SDN,1999,4.89485584551,10682045000.354,114.3,2.48611036262912,33368681.0,5.25605086977975,11725754.5034
SDN,2000,4.89485584551,12366140065.8,113.5,2.42490130531659,34187729.0,5.12017956330501,12341770.169
SEN,1991,24.0738341152,5617174598.70818,136.9,2.99269977844687,7461567.0,3.40211693171318,2921949.6372
SEN,1992,24.073841123,6004926101.4652,135.4,2.97477124101561,7686866.0,3.38251900268126,3022475.7112
SEN,1993,24.0738481257,5678880068.96269,134.8,2.92566424859699,7915080.0,3.33175617722846,3124873.584
SEN,1994,24.0738551233,3877229737.07666,134.4,2.84060543451063,8143140.0,3.24505492416128,3227940.696
SEN,1995,24.0738621159,4879192244.84672,133.9,2.7373483994768,8369125.0,3.14016868233725,3330911.75
SEN,1996,24.0738691085,5065832118.5366,133.4,2.62660207829954,8591861.0,3.02780622729561,3433307.6556
SEN,1997,24.073876096,4672258968.03193,131.3,2.53779357573532,8812695.0,2.93739450707352,3535653.234
SEN,1998,24.0738830785,5058224886.77787,127.3,2.4953247477924,9035367.0,2.89333522345507,3639445.8276
SEN,1999,24.0738830785,5150798886.57698,123.8,2.51118875660963,9265135.0,2.90762138680053,3746820.594
SEN,2000,24.0738830785,4691828356.9328,118.8,2.56502303422092,9505862.0,2.95989027976257,3859379.972
SGP,1991,4.98499660006,45184799282.2205,6.9,2.85035714992187,3135100.0,2.85035714992187,3135100.0
SGP,1992,4.98499660006,52011315967.1776,6.4,3.00377605180171,3230700.0,3.00377605180171,3230700.0
SGP,1993,4.98499660006,60473080791.1499,5.9,2.53062005253366,3313500.0,2.53062005253366,3313500.0
SGP,1994,4.98499660006,73235405800.5805,5.5,3.13430781110198,3419000.0,3.13430781110198,3419000.0
SGP,1995,4.98499660006,87063233832.8933,5.2,3.0390471574629,3524500.0,3.0390471574629,3524500.0
SGP,1996,5.15895364174,95180444906.7398,5.0,4.06437973417686,3670700.0,4.06437973417686,3670700.0
SGP,1997,5.15907772206,99297095552.1257,4.7,3.35655011741196,3796000.0,3.35655011741196,3796000.0
SGP,1998,5.15920151947,85013628374.1056,4.4,3.39788230140242,3927200.0,3.39788230140242,3927200.0
SGP,1999,5.15920151947,84880320953.4204,4.2,0.798898477979701,3958700.0,0.798898477979701,3958700.0
SGP,2000,5.15920151947,94308601812.6888,3.9,1.73294597901528,4027900.0,1.73294597901528,4027900.0
SLB,1991,0.0544593842257,320355090.61441,43.7,2.8172043620657,318371.0,4.26650509232241,44253.569
SLB,1992,0.0544593842257,378778047.197842,42.4,2.83592313531949,327529.0,4.26451886006712,46181.589
SLB,1993,0.0544593842257,410923236.189102,41.4,2.83876281722694,336960.0,4.24723680540087,48185.28
SLB,1994,0.0931387578717,464756638.512487,40.4,2.82042631615079,346599.0,4.2093375322175,50256.855
SLB,1995,0.0931376890527,519334096.714525,39.4,2.78964267711111,356404.0,4.15952711292729,52391.388
SLB,1996,0.0931366252014,565163750.56079,38.3,2.75597262899152,366363.0,4.1073445456638,54588.087
SLB,1997,0.0931355662493,567919502.811483,37.4,2.73226181124743,376511.0,4.06561489819392,56853.161
SLB,1998,0.0931345122308,471177008.057148,36.3,2.72345061887761,386906.0,4.03925907662874,59196.618
SLB,1999,0.0931345122308,482214092.308964,35.5,2.73326104520855,397627.0,4.03198059788968,61632.185
SLB,2000,0.0931345122308,435101217.233417,34.5,2.75453046230908,408732.0,4.03659930521522,64170.924
SLE,1991,4.95898385866,779995081.67031,275.3,0.344070691959682,3995290.0,1.13123794153648,1324838.164
SLE,1992,4.95900439133,680034040.849019,276.1,-0.394666589093875,3979553.0,0.38635270092148,1329966.6126
SLE,1993,4.9590249075,768817621.145374,276.2,-0.825550952593692,3946835.0,-0.0505843319058829,1329294.028
SLE,1994,4.95904540991,911912391.341401,274.9,-0.808180436698934,3915066.0,-0.0391733935035002,1328773.4004
SLE,1995,4.9590658972,870768008.474576,270.9,-0.427546610935781,3898363.0,0.335591815312171,1333240.146
SLE,1996,4.95908636798,941753014.011078,262.8,-0.0047713472908494,3898177.0,0.752587355831541,1343311.7942
SLE,1997,4.95910682363,850231278.65512,254.5,0.396935539700419,3913681.0,1.14860140893699,1358830.0432
SLE,1998,4.95912726553,672381683.29496,244.5,1.01747506202499,3953705.0,1.76353304185565,1383006.009
SLE,1999,4.95912726553,669392528.544507,238.5,1.86814069628294,4028260.0,2.60867384403522,1419558.824
SLE,2000,4.95912726553,635876870.130491,232.8,2.81133994375238,4143115.0,3.54642948509153,1470805.825
SLV,1991,0.644112726617,5310996633.41646,59.4,1.4968857430448,5413269.0,3.42931302568505,2715295.7304
SLV,1992,0.64417259983,5954671445.63919,56.6,1.56201654628967,5498489.0,3.4578079207511,2810827.5768
SLV,1993,0.644231675382,6937988505.74713,53.7,1.54404551088459,5584047.0,3.40456429398803,2908171.6776
SLV,1994,0.64429076503,8085554285.71429,50.6,1.41847938953241,5663820.0,3.24501418726172,3004090.128
SLV,1995,0.644349868289,9500491428.57143,47.6,1.22103211818147,5733401.0,3.0148021868482,3096036.54
SLV,1996,0.644408984671,10315542857.1429,44.9,1.00656791593555,5791403.0,2.62306160127107,3178321.9664
SLV,1997,0.64446811515,11134716450.0974,42.0,0.820261258608043,5839103.0,2.41103956207189,3255883.8328
SLV,1998,0.64452725924,12008418171.4286,39.2,0.665588091953419,5878097.0,2.23145638527303,3329354.1408
SLV,1999,0.64452725924,12464655104.0,36.5,0.559785419814522,5911094.0,2.10151182254721,3400061.2688
SLV,2000,0.648105654311,13134147768.0,34.0,0.492955458735114,5940305.0,2.01127310087413,3469138.12
SSA,1991,11.099150772126,311158000947.935,173.7965869451,2.74680292631091,526517575.605253,4.43176319768703,150420847.583611
SSA,1992,11.1379491890427,313697300892.225,172.8125858356,2.72878282016013,540885096.753492,4.41282673801591,157058658.965331
SSA,1993,11.1648900175536,296193377206.97,171.8159489926,2.70818296528041,555533254.805511,4.37281555629031,163926544.437068
SSA,1994,11.1751179959756,288781586680.166,171.3183998562,2.68534733963941,570451252.284243,4.30838388929216,170989129.267868
SSA,1995,11.1773262755233,327607764772.747,169.1271031894,2.66094441110869,585630643.0,4.23014420454813,178222216.01
SSA,1996,11.2023446727909,340182219248.279,166.5063829274,2.64072980787593,601095565.953756,4.14567083273205,185610722.436575
SSA,1997,11.2222886722297,352508447000.344,163.9261586896,2.62329985075927,616864105.038342,4.0902876512877,193202734.895864
SSA,1998,11.2337091018108,332372114164.234,160.9964563526,2.610493236252,632967300.777234,4.05113344836401,201029635.512385
SSA,1999,11.2539872332912,332399838296.679,157.9404045778,2.60486058863705,649455216.53414,4.03101590982978,209133172.103362
SSA,2000,11.2800752796685,342127209242.607,154.7985081775,2.60282311012452,666359387.0,4.01966868674637,217539632.736
SUR,1991,3.50946201045,438220953.156566,50.6,1.49313483461775,413011.0,2.0479617798708,283655.9548
SUR,1992,3.50938652315,404600009.043514,49.3,1.39861074612297,418828.0,1.95037633938011,289242.6168
SUR,1993,3.50931106839,435194019.010323,47.8,1.33456586149776,424455.0,1.8833037005226,294741.552
SUR,1994,3.50923564548,604950779.56159,46.8,1.32163967951375,430102.0,1.86738281199327,300297.2164
SUR,1995,3.50916025577,693609699.8806,45.5,1.34363504145876,435920.0,1.88641597694631,306015.84
SUR,1996,3.50908490199,859987492.559115,44.3,1.36158199992044,441896.0,1.90143272145627,311890.1968
SUR,1997,3.50900958208,929607506.14777,43.1,1.36226853915002,447957.0,1.89922051457002,317870.2872
SUR,1998,11.4167621965,944999985.918404,41.8,1.36730428365102,454124.0,1.90138847659317,323972.0616
SUR,1999,11.4167621965,885444152.713511,40.8,1.37666559563573,460419.0,1.90791247625439,330212.5068
SUR,2000,11.4167621965,892164328.184937,39.8,1.38624943722673,466846.0,1.91468899262385,336595.966
SVK,1991,19.5429702855,13119169441.7792,17.0,0.0,5283000.0,0.0,2984895.0
SVK,1992,19.7189553823,14271366595.7445,16.3,0.44383657574721,5306500.0,0.443836603756133,2998172.5
SVK,1993,19.7676080767,16250533389.8126,15.7,0.340510696852168,5324600.0,0.340510718340568,3008399.0
SVK,1994,19.7696320387,19833225849.779,15.0,0.425416894887914,5347300.0,0.425416921734438,3021224.5
SVK,1995,19.7710960496,25240261437.9085,14.4,0.305780009709567,5363676.0,0.305780029006239,3030476.94
SVK,1996,19.7787747485,27268441064.6388,13.7,0.18844296277651,5373793.0,0.117621441963285,3034043.5278
SVK,1997,21.2814221848,27021853404.3276,13.1,0.175513228797531,5383233.0,0.1046415147242,3037220.0586
SVK,1998,21.434677352,29258362232.912,12.5,0.13781467430101,5390657.0,0.0668926942096304,3039252.4166
SVK,1999,21.4387710371,29924856168.762,12.0,0.0826644578159473,5395115.0,0.0116921392586358,3039607.791
SVK,2000,21.4428590215,28700755481.85,11.6,-0.118217203449513,5388720.0,-0.189626190894269,3033849.36
SVN,1991,7.49099032119,12673485227.1309,9.7,0.180009037697634,2001700.0,0.259342650996911,1009657.48
SVN,1992,8.02025588873,12522536278.5091,8.9,-0.255108543334576,1996600.0,-0.175837845809646,1007883.68
SVN,1993,8.24472070517,12673039187.2837,8.3,-1.50378764155544,1966800.0,-1.4245798115208,993627.36
SVN,1994,8.24515808161,14385505626.2091,7.8,1.11738648262744,1988900.0,1.1965317887728,1005587.84
SVN,1995,8.31139100084,20814335344.4908,7.3,0.0552916614444702,1990000.0,0.134374310415511,1006940.0
SVN,1996,8.44801408448,21007770977.1349,6.8,0.0502386313954328,1991000.0,0.129258788815917,1008242.4
SVN,1997,8.44937068265,20271553550.4727,6.3,-0.253661463002861,1985956.0,-0.174703717308757,1006482.5008
SVN,1998,8.76234631813,21592759564.4728,5.9,-0.169129556856254,1982600.0,-0.0902340999261933,1005574.72
SVN,1999,8.76894998093,22157534732.8496,5.6,0.146165688026932,1985500.0,0.224998968972563,1007839.8
SVN,2000,8.76894998093,19887999963.7137,5.4,0.17612281715213,1989000.0,0.254894002091532,1010412.0
SWE,1991,7.11711930088,257902646742.621,6.4,0.680005371936498,8617400.0,0.848335381252292,7173123.76
SWE,1992,7.16823334193,267172776556.887,6.0,0.585466825668117,8668000.0,0.753513955336547,7227378.4
SWE,1993,7.53541591151,202037798391.448,5.6,0.582059053113907,8718600.0,0.749824258013313,7281774.72
